model	split	seed	requested_cells_per_donor	median_effective_cells_per_donor	max_effective_cells_per_donor	note	auroc	auprc	balanced_accuracy
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	2	2.0	2		0.7654320987654321	0.7793873265047606	0.6944444444444444
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	2	2.0	2		0.6331168831168831	0.48042221928559226	0.6396103896103896
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	2	2.0	2		0.8084415584415585	0.6696026342078975	0.724025974025974
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	2	2.0	2		0.6501547987616099	0.6184428316781259	0.6160990712074303
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	2	2.0	2		0.7213622291021672	0.6452492154454477	0.695046439628483
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	2	2.0	2		0.8444444444444444	0.8062686387686387	0.7333333333333334
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	2	2.0	2		0.8507936507936508	0.8383068783068783	0.7380952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	2	2.0	2		0.653125	0.5827223493198893	0.65
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	2	2.0	2		0.7125	0.7116331475437079	0.69375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	2	2.0	2		0.7959866220735786	0.7206579626084268	0.7207357859531773
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	2	2.0	2		0.782608695652174	0.7134936986610414	0.6220735785953178
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	2	2.0	2		0.6525974025974026	0.5256643003455688	0.5681818181818181
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	2	2.0	2		0.8344155844155844	0.7639195833315643	0.6103896103896104
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	2	2.0	2		0.5873015873015873	0.7436649448168027	0.6952380952380952
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	2	2.0	2		0.7301587301587302	0.7680590347689362	0.6095238095238096
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	2	2.0	2		0.609375	0.5912603655831834	0.55
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	2	2.0	2		0.675	0.6149688929598952	0.56875
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	2	2.0	2		0.640625	0.5248370212984185	0.6375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	2	2.0	2		0.70625	0.5695143511379924	0.68125
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	2	2.0	2		0.56656346749226	0.581616999128609	0.5572755417956656
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	2	2.0	2		0.6904024767801857	0.7193493923010026	0.6981424148606811
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	2	2.0	2		0.634375	0.6080439848706726	0.60625
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	2	2.0	2		0.659375	0.6092621527777777	0.64375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	2	2.0	2		0.69375	0.7964569678301876	0.61875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	2	2.0	2		0.8	0.8509949170626416	0.75625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	2	2.0	2		0.5555555555555556	0.6723812666739839	0.6523809523809523
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	2	2.0	2		0.7047619047619047	0.8101473138431345	0.6666666666666666
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	4	4.0	4		0.6298701298701298	0.47443228350021194	0.5811688311688312
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	4	4.0	4		0.8311688311688312	0.7268172303886589	0.8149350649350648
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	4	4.0	4		0.6521739130434783	0.5220736428277454	0.6170568561872909
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	4	4.0	4		0.8160535117056856	0.6824315811774007	0.7374581939799332
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	4	4.0	4		0.7746031746031745	0.7651511067449057	0.680952380952381
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	4	4.0	4		0.7746031746031745	0.8503844162132874	0.7142857142857142
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	4	4.0	4		0.6781250000000001	0.5625035056635458	0.60625
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	4	4.0	4		0.78125	0.7192517491348509	0.7625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	4	4.0	4		0.7058823529411765	0.7055617479230625	0.6919504643962848
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	4	4.0	4		0.8018575851393189	0.8057711991968047	0.8328173374613003
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	4	4.0	4		0.6718266253869969	0.6107829901863833	0.6393188854489165
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	4	4.0	4		0.8637770897832818	0.7993879668460802	0.8653250773993808
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	4	4.0	4		0.8187500000000001	0.8184450600569022	0.73125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	4	4.0	4		0.8999999999999999	0.8970210792791438	0.85
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	4	4.0	4		0.6915584415584415	0.558417475381761	0.7207792207792207
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	4	4.0	4		0.75	0.5692870854635561	0.7337662337662337
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	4	4.0	4		0.7333333333333333	0.7033982056856378	0.6761904761904762
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	4	4.0	4		0.8126984126984127	0.8131319263330077	0.7333333333333334
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	4	4.0	4		0.7151702786377709	0.7419290915377398	0.6362229102167183
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	4	4.0	4		0.8111455108359134	0.8112708817642404	0.7476780185758514
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	4	4.0	4		0.7932098765432098	0.6985514026231927	0.75
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	4	4.0	4		0.8395061728395061	0.7953475765911266	0.7222222222222222
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	4	4.0	4		0.59375	0.515235371760917	0.59375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	4	4.0	4		0.7687499999999999	0.6832693201938727	0.775
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	4	4.0	4		0.7727272727272727	0.7263644885849591	0.6753246753246753
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	4	4.0	4		0.8863636363636365	0.8136391386391385	0.8603896103896104
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	4	4.0	4		0.628125	0.5586662955780604	0.6375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	4	4.0	4		0.7718750000000001	0.8154974420387195	0.7
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	4	4.0	4		0.653125	0.7354585892970618	0.6375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	4	4.0	4		0.815625	0.8693499190867613	0.725
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	4	4.0	4		0.7430555555555556	0.6299484448951995	0.6458333333333333
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	4	4.0	4		0.857638888888889	0.7092497850969718	0.75
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	4	4.0	4		0.8148148148148149	0.8154543441609887	0.8055555555555556
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	4	4.0	4		0.7808641975308642	0.7736194662722677	0.6944444444444444
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	4	4.0	4		0.7662337662337663	0.6096747613529098	0.7467532467532467
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	4	4.0	4		0.9318181818181818	0.8944620698850021	0.8863636363636364
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	4	4.0	4		0.6625386996904024	0.6076990580413502	0.6362229102167183
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	4	4.0	4		0.7492260061919505	0.672376188271707	0.695046439628483
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	4	4.0	4		0.834920634920635	0.8161928811928811	0.780952380952381
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	4	4.0	4		0.8507936507936508	0.8022338135957061	0.7285714285714285
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	4	4.0	4		0.6437499999999999	0.5614475587729264	0.69375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	4	4.0	4		0.83125	0.7958544701772257	0.75625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	4	4.0	4		0.8494983277591974	0.8236187141164515	0.7709030100334449
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	4	4.0	4		0.7725752508361204	0.7296845793413298	0.6822742474916388
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	4	4.0	4		0.7272727272727273	0.5636763038548753	0.6850649350649352
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	4	4.0	4		0.8344155844155844	0.7542043507379642	0.7077922077922079
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	4	4.0	4		0.7841269841269841	0.7669558187113905	0.7904761904761906
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	4	4.0	4		0.819047619047619	0.8633864366232051	0.7095238095238096
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	4	4.0	4		0.7406250000000001	0.6952361880890493	0.68125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	4	4.0	4		0.796875	0.7286128147495557	0.74375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	4	4.0	4		0.703125	0.5593266705989229	0.64375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	4	4.0	4		0.709375	0.6415031423255108	0.68125
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	4	4.0	4		0.7585139318885448	0.786043346639361	0.6625386996904025
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	4	4.0	4		0.7554179566563467	0.8302443429879134	0.7476780185758514
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	4	4.0	4		0.709375	0.6504434677696586	0.66875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	4	4.0	4		0.721875	0.6254481304831705	0.65
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	4	4.0	4		0.734375	0.7757758393212357	0.65
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	4	4.0	4		0.7937500000000001	0.835659046417699	0.70625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	4	4.0	4		0.6031746031746031	0.7415089977439056	0.6190476190476191
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	4	4.0	4		0.8063492063492063	0.8686928995047678	0.6571428571428571
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	8	8.0	8		0.7792207792207793	0.5990197083618135	0.698051948051948
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	8	8.0	8		0.922077922077922	0.8289895463767645	0.8246753246753247
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	8	8.0	8		0.8795986622073578	0.7371299362964046	0.8528428093645486
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	8	8.0	8		0.959866220735786	0.9262294141253415	0.9130434782608696
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	8	8.0	8		0.7111111111111111	0.6805837408560547	0.6904761904761905
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	8	8.0	8		0.8317460317460317	0.9131451847772261	0.780952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	8	8.0	8		0.7875	0.6486206501831503	0.74375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	8	8.0	8		0.859375	0.7934354707792207	0.7875
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	8	8.0	8		0.7647058823529411	0.7632451585633373	0.6393188854489165
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	8	8.0	8		0.8854489164086686	0.8872056034790133	0.8328173374613003
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	8	8.0	8		0.7585139318885449	0.6175220507855728	0.7507739938080495
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	8	8.0	8		0.8544891640866874	0.7653798542662138	0.7801857585139318
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	8	8.0	8		0.8500000000000001	0.7765986832822881	0.7375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	8	8.0	8		0.85625	0.891199716337584	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	8	8.0	8		0.7954545454545454	0.6072066822066822	0.7564935064935066
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	8	8.0	8		0.8214285714285714	0.6621926361673347	0.8149350649350648
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	8	8.0	8		0.7841269841269841	0.8151671343717319	0.7571428571428571
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	8	8.0	8		0.8444444444444444	0.8841903423017232	0.780952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	8	8.0	8		0.7956656346749226	0.757666896572606	0.6857585139318885
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	8	8.0	8		0.8978328173374613	0.9116933380601202	0.8328173374613003
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	8	8.0	8		0.8765432098765432	0.8266163088352032	0.7777777777777777
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	8	8.0	8		0.845679012345679	0.867556739792497	0.75
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	8	8.0	8		0.7999999999999999	0.7791811208115555	0.7375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	8	8.0	8		0.765625	0.794602286787157	0.71875
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	8	8.0	8		0.8831168831168831	0.7057918480850811	0.7922077922077921
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	8	8.0	8		0.9155844155844156	0.8899492372706658	0.8733766233766234
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	8	8.0	8		0.6875	0.5771756089226056	0.7125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	8	8.0	8		0.840625	0.8756536172161171	0.75
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	8	8.0	8		0.684375	0.6518258758859783	0.66875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	8	8.0	8		0.809375	0.8525235336558867	0.7
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	8	8.0	8		0.8090277777777778	0.5627194564694564	0.7708333333333333
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	8	8.0	8		0.84375	0.6259453781512604	0.7916666666666667
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	8	8.0	8		0.8024691358024691	0.8063645053223246	0.6944444444444444
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	8	8.0	8		0.8888888888888888	0.9292337164750959	0.8611111111111112
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	8	8.0	8		0.7694805194805194	0.5817875246446674	0.7564935064935066
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	8	8.0	8		0.9383116883116883	0.9274919723134007	0.8506493506493507
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	8	8.0	8		0.826625386996904	0.7440063143538396	0.7770897832817337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	8	8.0	8		0.8606811145510836	0.8420168441422589	0.78328173374613
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	8	8.0	8		0.873015873015873	0.8164162448605172	0.780952380952381
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	8	8.0	8		0.9365079365079365	0.926987514773556	0.8380952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	8	8.0	8		0.7312500000000001	0.6024886571761572	0.65
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1321	8	8.0	8		0.8625	0.8343857942130968	0.84375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	8	8.0	8		0.8461538461538461	0.6977082296920354	0.8361204013377926
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1322	8	8.0	8		0.7725752508361206	0.6931909851414495	0.7207357859531773
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	8	8.0	8		0.7662337662337662	0.5904387909009758	0.7337662337662337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1323	8	8.0	8		0.9025974025974026	0.8811198721913007	0.8246753246753247
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	8	8.0	8		0.7619047619047619	0.7625345210652873	0.7
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1324	8	8.0	8		0.8634920634920635	0.9147495189420658	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	8	8.0	8		0.834375	0.7673078322566901	0.73125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1325	8	8.0	8		0.81875	0.7985209949364361	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	8	8.0	8		0.6968749999999999	0.5531573200291231	0.66875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1326	8	8.0	8		0.790625	0.7486620280848856	0.65625
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	8	8.0	8		0.8111455108359134	0.7838217197289219	0.7770897832817337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1327	8	8.0	8		0.894736842105263	0.9207033088955283	0.7507739938080495
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	8	8.0	8		0.84375	0.8053113154153209	0.75
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1328	8	8.0	8		0.84375	0.7998342652681856	0.84375
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	8	8.0	8		0.784375	0.7276495006410709	0.75625
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1329	8	8.0	8		0.890625	0.9186538244829321	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	8	8.0	8		0.7396825396825396	0.8213219276314516	0.7095238095238096
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1330	8	8.0	8		0.8793650793650793	0.9182042370116297	0.8142857142857143
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7792207792207793	0.5990197083618135	0.698051948051948
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1301	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.922077922077922	0.8289895463767645	0.8246753246753247
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8795986622073578	0.7371299362964046	0.8528428093645486
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1302	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.959866220735786	0.9262294141253415	0.9130434782608696
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7111111111111111	0.6805837408560547	0.6904761904761905
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1303	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8317460317460317	0.9131451847772261	0.780952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7875	0.6486206501831503	0.74375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1304	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.859375	0.7934354707792207	0.7875
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7647058823529411	0.7632451585633373	0.6393188854489165
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1305	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8854489164086686	0.8872056034790133	0.8328173374613003
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7585139318885449	0.6175220507855728	0.7507739938080495
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1306	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8544891640866874	0.7653798542662138	0.7801857585139318
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8500000000000001	0.7765986832822881	0.7375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1307	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.85625	0.891199716337584	0.8
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7954545454545454	0.6072066822066822	0.7564935064935066
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1308	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8214285714285714	0.6621926361673347	0.8149350649350648
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7841269841269841	0.8151671343717319	0.7571428571428571
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1309	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8444444444444444	0.8841903423017232	0.780952380952381
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7956656346749226	0.757666896572606	0.6857585139318885
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1310	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8978328173374613	0.9116933380601202	0.8328173374613003
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8765432098765432	0.8266163088352032	0.7777777777777777
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1311	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.845679012345679	0.867556739792497	0.75
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7999999999999999	0.7791811208115555	0.7375
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1312	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.765625	0.794602286787157	0.71875
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8831168831168831	0.7057918480850811	0.7922077922077921
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1313	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.9155844155844156	0.8899492372706658	0.8733766233766234
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.6875	0.5771756089226056	0.7125
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1314	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.840625	0.8756536172161171	0.75
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.684375	0.6518258758859783	0.66875
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1315	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.809375	0.8525235336558867	0.7
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8090277777777778	0.5627194564694564	0.7708333333333333
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1316	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.84375	0.6259453781512604	0.7916666666666667
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8024691358024691	0.8063645053223246	0.6944444444444444
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1317	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8888888888888888	0.9292337164750959	0.8611111111111112
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.7694805194805194	0.5817875246446674	0.7564935064935066
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1318	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.9383116883116883	0.9274919723134007	0.8506493506493507
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.826625386996904	0.7440063143538396	0.7770897832817337
TranscriptFormer_mean_embedding_pseudobulk	disease_free_donor_holdout	1319	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.8606811145510836	0.8420168441422589	0.78328173374613
scVI_mean_embedding_pseudobulk	disease_free_donor_holdout	1320	16	8.0	8	Requested depth 16 is capped by the existing eight-cell-per-donor benchmark sample.	0.873015873015873	0.8164162448605172	0.780952380952381
