PC1	PC2	age_group	disease	dataset_id
-4.536984	-3.2338557	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5519814	-0.6270935	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8913462	-2.1938293	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8123877	1.9111543	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8722928	-1.3826139	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
2.1744647	0.6963352	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.695522	-4.313166	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4154364	-0.99138665	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0542436	-5.110785	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.980257	-3.693597	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8855183	-2.4661973	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3004367	-2.267954	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4547396	2.7678382	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2148755	-3.7580144	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.712412	-3.3375292	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.137583	-2.5376678	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1964502	-3.7037363	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9905697	-4.48748	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.6370637	-0.6764219	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.69968003	-1.5712705	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7107549	0.75499535	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.194499	-0.98622245	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6757281	1.8207847	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8611314	-2.9195433	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.236436	2.284135	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8834634	0.5512137	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.484406	-0.5365924	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.274922	0.215744	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9054182	-1.3553917	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.5247657	-1.2003331	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.92094	-0.39285436	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4205844	-0.7112629	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.34049332	-2.071538	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3506454	-0.6938779	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.5603146	3.1443624	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3685937	-1.725216	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9136182	0.42488074	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.0334635	-4.4230423	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.263811	-4.739276	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.4994723	-2.1884181	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5683949	-1.7702239	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.7061081	-3.4086766	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.06879139	-0.7181897	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.08754425	-0.74233836	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0714161	4.162145	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0722806	-1.6117629	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.4840074	0.7392295	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.313298	2.0465314	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9588906	0.55324244	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3060615	-0.39414847	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.1290298	-3.0122063	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.406421	0.6601717	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.1661377	2.6392834	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.72680604	0.55103976	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.8725467	3.2120178	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.27466995	-0.36897984	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.570024	4.4289613	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8580852	2.1775303	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2435546	-1.203012	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.2973418	1.7641435	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.3868113	1.7293005	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6462361	1.4377093	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9196313	0.37972358	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3802722	1.2071934	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5972135	-0.026342584	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2815647	-2.0961509	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0810008	-0.13621585	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.0649995	1.290797	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8391588	-1.7064294	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0340466	-1.8914641	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0860648	-0.6797261	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.10153036	-1.170424	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.9053435	-5.021647	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2589042	-6.5739636	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9302646	-0.6762577	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.62287605	-2.5540855	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3805318	2.2781346	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7327616	1.6752405	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9605184	3.6896458	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.504124	-0.85909355	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.35325	-1.6496376	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.1991735	0.26883975	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.069886	1.9843386	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.5880931	0.4277557	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0268345	3.4565387	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8043634	0.4939997	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.017785	-0.08144046	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3405758	3.3067904	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.67567	-0.88306475	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.8234768	-4.355679	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.16414864	0.58996814	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.72480035	2.6219065	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1112986	-2.3312747	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.03869681	-2.4737232	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3101118	-0.71153355	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6389849	3.1927323	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8096495	-2.2383788	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.7773718	-1.4046061	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.205174	-3.828774	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9273365	-3.078317	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1319646	-2.7529047	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.759011	3.4782705	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1550791	-1.8299512	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5575992	3.105385	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.773313	3.3000782	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0039234	-3.4221618	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3099637	-1.5326879	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1400452	2.3298922	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.083315	-3.9765153	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8386064	-2.0940447	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.65808314	-3.1281528	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9000185	1.2815285	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.6818476	-3.0011842	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.27673	-4.521199	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3537099	-0.056522824	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1003441	-0.72234815	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.4457197	-1.6675417	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8690523	1.2524537	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.76795554	-0.14118153	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6857003	-0.9422704	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2611513	3.042379	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.58854336	-0.8447756	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.6207557	2.60017	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5052385	2.6160824	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.916889	3.0115938	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.693212	1.1329881	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.16114908	1.9130309	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7144264	-3.6627545	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.2898426	-4.4872966	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.8817779	-3.1681626	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5212135	-3.9368474	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.969876	-3.147667	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7804912	0.7774793	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8558046	-1.3827498	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.30333868	-2.4108365	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8050816	-0.041578833	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4040627	-1.5585386	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7401725	1.2781191	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2980447	1.7844355	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1667511	-1.1782392	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8035768	1.1434307	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.478285	0.8159224	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9712954	-2.2122416	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6284616	0.7777926	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.5778662	1.6280717	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5977006	-0.6088104	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1972663	1.6328923	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6102232	2.3051887	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2051816	-2.8995404	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.533242	3.4291859	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3104433	1.0742271	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.807755	2.1505327	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.151349	-3.4146516	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4874043	-0.72620165	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4224393	2.6600466	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9684136	-2.626199	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.0607468	2.0454147	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.6399982	2.483244	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8739898	2.2273586	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2272141	3.5907571	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.181723	-1.8455613	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9763958	1.5641959	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.6781673	2.069274	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4207008	2.118613	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8712587	-4.726099	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.727945	-0.003795938	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.265265	0.9283955	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2416723	-3.2178924	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3144128	3.0308702	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.3624849	-0.6899575	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2694995	-2.5937839	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.752726	-3.8999364	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.940487	3.4711778	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0214016	-0.19517088	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.869191	-2.7165155	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3347495	-3.0522203	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.330652	1.3572329	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8730507	-3.1674066	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.949669	-2.2530382	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.7220917	0.9741148	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1825254	1.7831833	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.5410535	-1.4655074	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.4491417	-1.2884542	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.29667014	-0.14199702	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5951428	-1.087436	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.836339	0.24101366	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.30769643	1.3785815	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.40663818	-2.1459086	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.7518508	-3.0547616	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4344966	-2.490355	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
4.00786	-3.734989	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.1312399	-0.5800913	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.5661896	-3.0629206	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0962584	0.5341763	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.05229	-4.6352882	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.31060505	2.783908	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.8147006	-1.7692257	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.16352007	-0.7371698	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.14679	1.7572508	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.652515	1.2480857	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9856994	2.9831898	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8449194	2.8837128	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9319039	3.443881	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1730204	-4.1710043	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9201486	-0.9620059	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.86522555	-0.29194197	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.6930873	-0.14629139	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9385762	1.1213411	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8950572	-1.6712551	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2621254	-0.46391433	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.4811484	-1.2798144	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.4324913	-1.8294082	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.0538282	-4.2326083	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2935007	-5.522272	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7150802	0.5357613	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.9164188	-2.9970748	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0810137	3.1062374	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.039968688	1.7636853	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.0932045	-0.9787295	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.1708307	-2.8967326	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.5919626	-0.29541922	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.20209122	-4.6986012	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.1360383	-1.8946773	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.8879561	-1.129144	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8600857	1.1097251	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3336973	0.4997538	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.53909373	-0.73850125	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.031102246	0.62801564	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.44898415	-2.188115	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.6202836	-1.241152	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.55838203	-2.489351	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.2689232	-2.5232189	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7924924	1.5220569	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2461205	0.65817904	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.6897139	0.8144953	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8713543	-2.5095727	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.5626364	-4.1983395	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
1.5986651	-2.396515	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.41661018	-5.6865125	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.5342412	-1.5636827	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3899407	-2.4163897	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-6.2299514	-4.6080294	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2300994	1.4260328	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.1397948	2.6599228	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3519385	1.1477648	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9494489	0.83125836	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.503199	3.498787	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.946094	3.0220492	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3144329	2.764359	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.9442319	1.932243	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3819134	1.7881882	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.054594	0.69265336	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.1122293	0.23023486	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0123332	1.1672374	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.084958	1.8549325	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.642947	0.8001242	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.4710295	-1.6090782	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0225644	-2.1643581	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.962248	-2.3007274	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3251632	2.2152538	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.93660307	4.074469	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.0515776	-1.52227	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6402338	-2.8736744	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0861397	-4.627849	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9211875	-7.503105	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8370621	3.2288692	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.358063	0.16857162	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.064940386	-2.8238072	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7832336	-2.0586922	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.9808102	2.2314718	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.4961815	-2.078735	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3808277	-1.8461983	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.061542	0.17561892	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.1717145	-1.6056833	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.93634516	-1.950468	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.303042	-1.9487976	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.5702431	2.9756994	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8777181	2.41902	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.7424917	-1.3785728	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.7955725	-2.424437	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.07154675	-1.9823995	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.2671108	-0.64044493	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.4582906	-3.5490239	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.5275948	-2.1535008	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.3527313	-3.0528703	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.04100574	-2.5728033	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3936214	-1.4364	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.008387252	0.7603354	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.8241833	-4.339002	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3617735	-1.319152	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6990135	0.9561708	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.7954664	2.6534262	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0860775	-2.8928518	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.30989957	-0.73302233	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.0101001	0.9156958	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.7474542	0.7982779	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.7989264	-0.0780643	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.3511636	3.387576	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.8374197	0.12473821	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.52419746	-0.084022924	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.6776699	-2.787272	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8778962	2.7156048	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.4994879	-4.715166	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-4.051622	-4.798838	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-5.517528	-0.98306865	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.2102172	-3.8620865	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.6150792	-1.1658072	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.41673514	-0.31419718	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.3988562	0.101417914	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.17981775	-1.0299051	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.3523242	-3.16779	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.703056	-4.2568083	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.5937161	1.7631288	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
0.07070815	-0.18246791	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.0995662	0.0028080004	old	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-2.441898	1.6149011	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-1.5082392	-3.0835779	old	normal	b0e547f0-462b-4f81-b31b-5b0a5d96f537
-3.5215516	3.736252	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.7977817	0.40810138	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-3.5431638	-0.9488824	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.414674	1.7145457	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-1.8652871	-1.2926648	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
-0.9176261	-2.1835637	young	normal	c838aec3-03ef-4398-b882-0e3912abfff0
